CHAMPACA ST.;;RR;3,300.00;
CIRCUMFERENTIAL ROAD R 5;;RR;10,000.00;
DALANDAN ST.;;RR;1,300.00;
EAST SERVICE ROAD;;I;8,000.00;
EAST SERVICE ROAD;;RR;1,300.00;
EUCALYPTUS ST.;;RR;1,300.00;
FTI  COMPOUND;;I;5,000.00;
GUMAMELA ST.;;RR;1,300.00;
KAKAWATI ST.;;RR;1,300.00;
KAKAO ST.;;RR;1,300.00;
KALACHUSHI ST.;;RR;1,300.00;
KALANTAS ST.;;RR;1,300.00;
KAMACHILI ST.;;RR;1,300.00;
KAMALUNGGAY ST.;;RR;1,300.00;
MAKABUHAY ST.;;RR;1,300.00;
MANGA ST.;;RR;1,300.00;
PASONG TAMO ST.;;CR;15,000.00;
SAMBONG ST.;;RR;2,900.00;
SAMPAGUITA ST;;RR;3,300.00;
SAMPALOK ST;;RR;1,300.00;
SANTO NINO ST.;;RR;1,500.00;
TAMBLINI ST.;;RR;1,300.00;
VETERANS CENTER;;I;5,000.00;
ALL OTHER ST.;;RR;1,300.00;
ALL OTHER ST.;;GP;1,000.00;
TENEMENT CONDO AREA;;RC;20,000.00;
BAGONG LIPUNAN CONDO;;RC;20,000.00;
