DE JESUS ST;E HERMOSA - P ROSALES;RR;3,000.00;
M ALMEDA ST;S CASTILLO - C ALMEDA;RR;8,000.00;
M ALMEDA ST;C ALMEDA - PATEROS BDRY;CR;10,000.00;
ALL OTHER STREETS;;RR;3,000.00;
ALL OTHER STREETS;;CR;8,000.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;SANTA ANA;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
B MORCILLA ST;BRIDGE - P ROSALES;CR;10,000.00;
B MORCILLA ST;BRIDGE - P ROSALES;RR;5,000.00;
CAPT. MUSNI SUBD.;;RR;2,800.00;
J. DE JESUS;HERMOSA-ROSALES;RR;3,000.00;
MASAGANA ST.;P. ROSALES - SOLEDAD SAN;RR;2,800.00;
POBLETE ST.;;RR;1,900.00;
P. ROSALES ST.;B. MORCILLA EXT - END;RR;3,500.00;
RAGAS ST.;ROSALES - END;RR;2,800.00;
SANTA ANA BUKID;P. ROSALES - SOLEDAD SAN;RR;2,800.00;
STREET LOT OF TIBAY SUBD.;P. ROSALES - END;RR;2,800.00;
ST. SANTOS ST.;P. ROSALES - TULAY NA BATO;RR;2,300.00;
ALL OTHER ST.;;RR;1,900.00;
ALL OTHER ST.;;CR;3,500.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;SANTO ROSARIO KANLURAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
ARMADA ST.;MR. FLORES - SANTANA;RR;3,300.00;
FC TUASON ST.;;RR;3,000.00;
M LOZADA ST.;ROSARIO - FLORES;RR;3,300.00;
MR. FLORES ST.;STO. ROSARIO - BDRY.;RR;3,300.00;
C. LORENZO ST.;STO. ROSARIO - BDRY.;RR;3,300.00;
SANTANA SUBD.;;RR;3,300.00;
SANTA LUCIA (EMERALD SUBD.);ENTIRE AREA;RR;4,000.00;
ALL OTHER STREETS;;RR;3,000.00;
ALL OTHER STREETS;;CR;3,500.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;SANTO ROSARIO SILANGAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
ELISCO ROAD;;CR;8,000.00;
M. ALMEDA ST.;PASIG BDRY - M LOZADA;CR;8,000.00;
M. ALMEDA ST.;TULAY NA BATO-PASIG/PATEROS;RR;5,000.00;
M. LOZADA ST.;STO. ROSARIO K&S - ALAME;RR;2,800.00;
TATCO - SANTO ROSARIO SUBD.;;RR;4,000.00;
ALL OTHER STREETS;;RR;2,800.00;
ALL OTHER STREETS;;CR;4,000.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;TABACALERA;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
C. SEXON ST.;S CASTILLO - S ARQUILLERA;RR;3,000.00;
D. SALONGA ST.;S CASTILLO - FC. CRUZ ST.;RR;3,000.00;
FC. CRUZ ST.;D SALONGA - S ARQUILLERA;RR;3,000.00;
FC. TUAZON ST.;S ARQUILLERA - STO. ROSARIO;RR;3,000.00;
LT. TIAMSIO ST.;FC. TUAZON - C. SEXON ST.;RR;3,000.00;
S. ARQUILLERA ST.;FC. CRUZ - C. SEXON ST.;RR;3,000.00;
S. CASTILLO ST.;C SEXON - D SALONGA ST.;RR;3,000.00;
SULUCAN ST.;STO ROSARIO BRIDGE - CRUZ;RR;3,000.00;
ALL OTHER STREETS;;RR;3,000.00;
ALL OTHER STREETS;;CR;4,000.00;
